ANO,MES,SENADOR,VALOR_REEMBOLSADO,UF,QUOTA,PERCENTAGE
2020,7,AROLDE DE OLIVEIRA,3101.53,,40256.17,7.7
2020,7,CARLOS FÁVARO,33174.56,,40256.17,82.41
2020,7,CARLOS VIANA,27378.46,,40256.17,68.01
2020,7,CHICO RODRIGUES,31656.88,,40256.17,78.64
2020,7,CID GOMES,14572.63,,40256.17,36.2
2020,7,CIRO NOGUEIRA,24407.41,,40256.17,60.63
2020,7,CONFÚCIO MOURA,20494.19,,40256.17,50.91
2020,7,DANIELLA RIBEIRO,14325.68,,40256.17,35.59
2020,7,DAVI ALCOLUMBRE,42701.0,,40256.17,106.07
2020,7,DÁRIO BERGER,17025.78,,40256.17,42.29
2020,7,EDUARDO BRAGA,27500.0,,40256.17,68.31
2020,7,EDUARDO GOMES,26738.48,,40256.17,66.42
2020,7,ELIZIANE GAMA,32116.46,,40256.17,79.78
2020,7,ELMANO FÉRRER,17536.43,,40256.17,43.56
2020,7,ESPERIDIÃO AMIN,16478.49,SC,39877.78,41.32
2020,7,FABIANO CONTARATO,4193.41,,40256.17,10.42
2020,7,FERNANDO BEZERRA COELHO,15496.5,,40256.17,38.49
2020,7,FERNANDO COLLOR,32000.0,,40256.17,79.49
2020,7,FLÁVIO ARNS,4048.77,PR,38871.86,10.42
2020,7,FLÁVIO BOLSONARO,16225.58,,40256.17,40.31
2020,7,HUMBERTO COSTA,14715.3,,40256.17,36.55
2020,7,IRAJÁ,24235.899999999998,,40256.17,60.2
2020,7,IZALCI LUCAS,8980.52,,40256.17,22.31
2020,7,JADER BARBALHO,25000.0,PA,42227.45,59.2
2020,7,JAQUES WAGNER,27600.39,,40256.17,68.56
2020,7,JARBAS VASCONCELOS,18545.71,,40256.17,46.07
2020,7,JAYME CAMPOS,858.9399999999999,,40256.17,2.13
2020,7,JEAN PAUL PRATES,41268.82,,40256.17,102.52
2020,7,JORGINHO MELLO,16862.02,,40256.17,41.89
2020,7,JOSÉ MARANHÃO,15000.0,,40256.17,37.26
2020,7,JOSÉ SERRA,7225.6,SP,37043.53,19.51
2020,7,KÁTIA ABREU,24349.84,TO,39503.61,61.64
2020,7,LASIER MARTINS,12669.689999999999,,40256.17,31.47
2020,7,LUCAS BARRETO,22801.34,,40256.17,56.64
2020,7,LUIS CARLOS HEINZE,15318.31,,40256.17,38.05
2020,7,LUIZ CARLOS DO CARMO,19378.92,,40256.17,48.14
2020,7,MAILZA GOMES,32915.19,,40256.17,81.76
2020,7,MAJOR OLIMPIO,14649.11,,40256.17,36.39
2020,7,MARA GABRILLI,17149.87,,40256.17,42.6
2020,7,MARCELO CASTRO,19726.989999999998,,40256.17,49.0
2020,7,MARCIO BITTAR,51871.68,,40256.17,128.85
2020,7,MARCOS DO VAL,9187.55,,40256.17,22.82
2020,7,MARCOS ROGÉRIO,40819.66,,40256.17,101.4
2020,7,MARIA DO CARMO ALVES,4489.26,SE,40139.26,11.18
2020,7,MECIAS DE JESUS,17053.84,,40256.17,42.36
2020,7,NELSINHO TRAD,30811.12,,40256.17,76.54
2020,7,OTTO ALENCAR,10568.380000000001,,40256.17,26.25
2020,7,PAULO PAIM,23904.09,RS,40875.9,58.48
2020,7,PAULO ROCHA,33609.78,,40256.17,83.49
2020,7,PLÍNIO VALÉRIO,20503.41,,40256.17,50.93
2020,7,RANDOLFE RODRIGUES,7506.38,,40256.17,18.65
2020,7,RENAN CALHEIROS,10030.33,AL,40944.1,24.5
2020,7,ROBERTO ROCHA,27714.64,,40256.17,68.85
2020,7,RODRIGO CUNHA,14853.61,,40256.17,36.9
2020,7,RODRIGO PACHECO,35726.840000000004,,40256.17,88.75
2020,7,ROGÉRIO CARVALHO,25072.7,,40256.17,62.28
2020,7,ROMÁRIO,10137.81,,40256.17,25.18
2020,7,ROSE DE FREITAS,3269.24,,40256.17,8.12
2020,7,SIMONE TEBET,11855.5,,40256.17,29.45
2020,7,SORAYA THRONICKE,13616.06,,40256.17,33.82
2020,7,TASSO JEREISSATI,14200.0,CE,42451.77,33.45
2020,7,TELMÁRIO MOTA,31727.91,,40256.17,78.82
2020,7,VENEZIANO VITAL DO RÊGO,19000.0,,40256.17,47.2
2020,7,WELLINGTON FAGUNDES,20590.66,,40256.17,51.15
2020,7,WEVERTON ROCHA,23220.4,,40256.17,57.68
2020,7,ZENAIDE MAIA,17294.559999999998,,40256.17,42.96
2020,7,ZEQUINHA MARINHO,28691.93,,40256.17,71.27
2020,8,ACIR GURGACZ,42954.34,,40256.17,106.7
2020,8,ALESSANDRO VIEIRA,25581.64,,40256.17,63.55
2020,8,ANGELO CORONEL,28711.53,,40256.17,71.32
2020,8,ANTONIO ANASTASIA,14976.83,,40256.17,37.2
2020,8,AROLDE DE OLIVEIRA,2899.74,,40256.17,7.2
2020,8,CARLOS FÁVARO,24300.47,,40256.17,60.36
2020,8,CARLOS VIANA,26978.18,,40256.17,67.02
2020,8,CHICO RODRIGUES,49939.43,,40256.17,124.05
2020,8,CID GOMES,16628.31,,40256.17,41.31
2020,8,CIRO NOGUEIRA,15658.48,,40256.17,38.9
2020,8,CONFÚCIO MOURA,12052.43,,40256.17,29.94
2020,8,DANIELLA RIBEIRO,17680.64,,40256.17,43.92
2020,8,DAVI ALCOLUMBRE,42701.0,,40256.17,106.07
2020,8,DÁRIO BERGER,16791.559999999998,,40256.17,41.71
2020,8,EDUARDO BRAGA,31534.45,,40256.17,78.33
2020,8,EDUARDO GOMES,23131.27,,40256.17,57.46
2020,8,ELIZIANE GAMA,21294.96,,40256.17,52.9
2020,8,ELMANO FÉRRER,17356.29,,40256.17,43.11
2020,8,ESPERIDIÃO AMIN,12044.49,SC,39877.78,30.2
2020,8,FABIANO CONTARATO,6820.01,,40256.17,16.94
2020,8,FERNANDO BEZERRA COELHO,12386.86,,40256.17,30.77
2020,8,FERNANDO COLLOR,33516.36,,40256.17,83.26
2020,8,FLÁVIO ARNS,4017.66,PR,38871.86,10.34
2020,8,FLÁVIO BOLSONARO,4575.0,,40256.17,11.36
2020,8,HUMBERTO COSTA,21003.13,,40256.17,52.17
2020,8,IRAJÁ,30145.52,,40256.17,74.88
2020,8,IZALCI LUCAS,11035.0,,40256.17,27.41
2020,8,JADER BARBALHO,25000.0,PA,42227.45,59.2
2020,8,JAQUES WAGNER,28578.350000000002,,40256.17,70.99
2020,8,JARBAS VASCONCELOS,19990.17,,40256.17,49.66
2020,8,JAYME CAMPOS,1796.85,,40256.17,4.46
2020,8,JEAN PAUL PRATES,7755.63,,40256.17,19.27
2020,8,JORGINHO MELLO,14774.12,,40256.17,36.7
2020,8,JOSÉ MARANHÃO,17707.04,,40256.17,43.99
2020,8,JOSÉ SERRA,7274.93,SP,37043.53,19.64
2020,8,KÁTIA ABREU,26389.36,TO,39503.61,66.8
2020,8,LASIER MARTINS,11127.92,,40256.17,27.64
2020,8,LUCAS BARRETO,33806.65,,40256.17,83.98
2020,8,LUIS CARLOS HEINZE,15326.12,,40256.17,38.07
2020,8,LUIZ CARLOS DO CARMO,19623.36,,40256.17,48.75
2020,8,MAILZA GOMES,17058.6,,40256.17,42.38
2020,8,MAJOR OLIMPIO,11907.86,,40256.17,29.58
2020,8,MARA GABRILLI,17276.15,,40256.17,42.92
2020,8,MARCELO CASTRO,25717.81,,40256.17,63.89
2020,8,MARCIO BITTAR,42347.14,,40256.17,105.19
2020,8,MARCOS DO VAL,8208.33,,40256.17,20.39
2020,8,MARCOS ROGÉRIO,28067.09,,40256.17,69.72
2020,8,MARIA DO CARMO ALVES,18069.86,SE,40139.26,45.02
2020,8,MECIAS DE JESUS,26056.41,,40256.17,64.73
2020,8,NELSINHO TRAD,17242.75,,40256.17,42.83
2020,8,OMAR AZIZ,10254.98,,40256.17,25.47
2020,8,OTTO ALENCAR,10559.81,,40256.17,26.23
2020,8,PAULO PAIM,23457.07,RS,40875.9,57.39
2020,8,PAULO ROCHA,56097.549999999996,,40256.17,139.35
2020,8,PLÍNIO VALÉRIO,19215.32,,40256.17,47.73
2020,8,RANDOLFE RODRIGUES,2928.52,,40256.17,7.27
2020,8,RENAN CALHEIROS,8938.08,AL,40944.1,21.83
2020,8,ROBERTO ROCHA,36219.39,,40256.17,89.97
2020,8,RODRIGO CUNHA,15154.45,,40256.17,37.65
2020,8,RODRIGO PACHECO,29412.93,,40256.17,73.06
2020,8,ROGÉRIO CARVALHO,33176.47,,40256.17,82.41
2020,8,ROMÁRIO,12838.060000000001,,40256.17,31.89
2020,8,ROSE DE FREITAS,8165.63,,40256.17,20.28
2020,8,SIMONE TEBET,7853.49,,40256.17,19.51
2020,8,SORAYA THRONICKE,20556.61,,40256.17,51.06
2020,8,STYVENSON VALENTIM,2406.77,,40256.17,5.98
2020,8,SÉRGIO PETECÃO,3842.83,,40256.17,9.55
2020,8,TASSO JEREISSATI,14200.0,CE,42451.77,33.45
2020,8,TELMÁRIO MOTA,30257.17,,40256.17,75.16
2020,8,VENEZIANO VITAL DO RÊGO,21426.1,,40256.17,53.22
2020,8,WELLINGTON FAGUNDES,21135.06,,40256.17,52.5
2020,8,WEVERTON ROCHA,32997.07,,40256.17,81.97
2020,8,ZENAIDE MAIA,17380.22,,40256.17,43.17
2020,8,ZEQUINHA MARINHO,28083.16,,40256.17,69.76
2020,9,ACIR GURGACZ,40053.41,,40256.17,99.5
2020,9,ALESSANDRO VIEIRA,22472.23,,40256.17,55.82
2020,9,ANGELO CORONEL,37494.07,,40256.17,93.14
2020,9,ANTONIO ANASTASIA,21098.45,,40256.17,52.41
2020,9,AROLDE DE OLIVEIRA,9441.58,,40256.17,23.45
2020,9,CARLOS FÁVARO,24088.7,,40256.17,59.84
2020,9,CARLOS VIANA,29505.5,,40256.17,73.29
2020,9,CHICO RODRIGUES,55120.22,,40256.17,136.92
2020,9,CID GOMES,18647.350000000002,,40256.17,46.32
2020,9,CIRO NOGUEIRA,68216.93,,40256.17,169.46
2020,9,CONFÚCIO MOURA,10521.12,,40256.17,26.14
2020,9,DANIELLA RIBEIRO,2500.0,,40256.17,6.21
2020,9,DAVI ALCOLUMBRE,42701.0,,40256.17,106.07
2020,9,DIEGO TAVARES,15777.14,,40256.17,39.19
2020,9,DÁRIO BERGER,14850.28,,40256.17,36.89
2020,9,EDUARDO BRAGA,31580.9,,40256.17,78.45
2020,9,EDUARDO GOMES,38020.979999999996,,40256.17,94.45
2020,9,ELIZIANE GAMA,34116.21,,40256.17,84.75
2020,9,ELMANO FÉRRER,17661.66,,40256.17,43.87
2020,9,ESPERIDIÃO AMIN,15942.81,SC,39877.78,39.98
2020,9,FABIANO CONTARATO,7033.23,,40256.17,17.47
2020,9,FERNANDO BEZERRA COELHO,22735.81,,40256.17,56.48
2020,9,FERNANDO COLLOR,35335.61,,40256.17,87.78
2020,9,FLÁVIO ARNS,5375.29,PR,38871.86,13.83
2020,9,FLÁVIO BOLSONARO,6021.84,,40256.17,14.96
2020,9,HUMBERTO COSTA,20409.61,,40256.17,50.7
2020,9,IRAJÁ,6593.35,,40256.17,16.38
2020,9,IZALCI LUCAS,39561.81,,40256.17,98.28
2020,9,JADER BARBALHO,25000.0,PA,42227.45,59.2
2020,9,JAQUES WAGNER,29426.49,,40256.17,73.1
2020,9,JARBAS VASCONCELOS,20792.32,,40256.17,51.65
2020,9,JAYME CAMPOS,5089.48,,40256.17,12.64
2020,9,JEAN PAUL PRATES,11343.11,,40256.17,28.18
2020,9,JORGINHO MELLO,24882.66,,40256.17,61.81
2020,9,JOSÉ MARANHÃO,14772.36,,40256.17,36.7
2020,9,JOSÉ SERRA,6631.01,SP,37043.53,17.9
2020,9,KÁTIA ABREU,16219.59,TO,39503.61,41.06
2020,9,LASIER MARTINS,12744.529999999999,,40256.17,31.66
2020,9,LUCAS BARRETO,39672.57,,40256.17,98.55
2020,9,LUIS CARLOS HEINZE,16521.55,,40256.17,41.04
2020,9,LUIZ CARLOS DO CARMO,35609.78,,40256.17,88.46
2020,9,MAILZA GOMES,10104.66,,40256.17,25.1
2020,9,MAJOR OLIMPIO,16342.47,,40256.17,40.6
2020,9,MARA GABRILLI,21148.16,,40256.17,52.53
2020,9,MARCELO CASTRO,23975.760000000002,,40256.17,59.56
2020,9,MARCIO BITTAR,12050.65,,40256.17,29.93
2020,9,MARCOS DO VAL,9796.89,,40256.17,24.34
2020,9,MARCOS ROGÉRIO,44101.909999999996,,40256.17,109.55
2020,9,MARIA DO CARMO ALVES,2000.0,SE,40139.26,4.98
2020,9,MECIAS DE JESUS,38180.46,,40256.17,94.84
2020,9,NELSINHO TRAD,39583.020000000004,,40256.17,98.33
2020,9,OMAR AZIZ,3296.94,,40256.17,8.19
2020,9,OTTO ALENCAR,10862.289999999999,,40256.17,26.98
2020,9,PAULO PAIM,21562.06,RS,40875.9,52.75
2020,9,PAULO ROCHA,50764.39,,40256.17,126.1
2020,9,PLÍNIO VALÉRIO,20410.99,,40256.17,50.7
2020,9,RANDOLFE RODRIGUES,13043.49,,40256.17,32.4
2020,9,RENAN CALHEIROS,20777.0,AL,40944.1,50.74
2020,9,ROBERTO ROCHA,40646.11,,40256.17,100.97
2020,9,RODRIGO CUNHA,23362.260000000002,,40256.17,58.03
2020,9,RODRIGO PACHECO,20042.28,,40256.17,49.79
2020,9,ROGÉRIO CARVALHO,46845.64,,40256.17,116.37
2020,9,ROMÁRIO,12439.78,,40256.17,30.9
2020,9,ROSE DE FREITAS,13210.5,,40256.17,32.82
2020,9,SIMONE TEBET,15657.88,,40256.17,38.9
2020,9,SORAYA THRONICKE,12558.7,,40256.17,31.2
2020,9,STYVENSON VALENTIM,1221.65,,40256.17,3.03
2020,9,SÉRGIO PETECÃO,11054.94,,40256.17,27.46
2020,9,TASSO JEREISSATI,14200.0,CE,42451.77,33.45
2020,9,TELMÁRIO MOTA,50903.5,,40256.17,126.45
2020,9,VENEZIANO VITAL DO RÊGO,20158.43,,40256.17,50.08
2020,9,WELLINGTON FAGUNDES,18030.32,,40256.17,44.79
2020,9,WEVERTON ROCHA,33006.47,,40256.17,81.99
2020,9,ZENAIDE MAIA,19745.9,,40256.17,49.05
2020,9,ZEQUINHA MARINHO,36535.95,,40256.17,90.76
2020,10,ACIR GURGACZ,27285.96,,40256.17,67.78
2020,10,ALESSANDRO VIEIRA,25487.489999999998,,40256.17,63.31
2020,10,ANGELO CORONEL,72386.68,,40256.17,179.82
2020,10,ANTONIO ANASTASIA,23491.7,,40256.17,58.36
2020,10,AROLDE DE OLIVEIRA,5290.51,,40256.17,13.14
2020,10,CARLOS FÁVARO,12238.92,,40256.17,30.4
2020,10,CARLOS VIANA,25983.47,,40256.17,64.55
2020,10,CHICO RODRIGUES,22839.1,,40256.17,56.73
2020,10,CID GOMES,20127.219999999998,,40256.17,50.0
2020,10,CIRO NOGUEIRA,13453.83,,40256.17,33.42
2020,10,CONFÚCIO MOURA,12772.73,,40256.17,31.73
2020,10,DAVI ALCOLUMBRE,43100.0,,40256.17,107.06
2020,10,DIEGO TAVARES,25808.42,,40256.17,64.11
2020,10,DÁRIO BERGER,13109.3,,40256.17,32.56
2020,10,EDUARDO BRAGA,29647.25,,40256.17,73.65
2020,10,EDUARDO GOMES,36305.87,,40256.17,90.19
2020,10,ELIZIANE GAMA,52900.08,,40256.17,131.41
2020,10,ELMANO FÉRRER,20931.37,,40256.17,52.0
2020,10,ESPERIDIÃO AMIN,13007.27,SC,39877.78,32.62
2020,10,FABIANO CONTARATO,5995.35,,40256.17,14.89
2020,10,FERNANDO BEZERRA COELHO,27261.11,,40256.17,67.72
2020,10,FERNANDO COLLOR,35202.39,,40256.17,87.45
2020,10,FLÁVIO ARNS,6406.55,PR,38871.86,16.48
2020,10,FLÁVIO BOLSONARO,6881.88,,40256.17,17.1
2020,10,HUMBERTO COSTA,19112.33,,40256.17,47.48
2020,10,IRAJÁ,6406.51,,40256.17,15.91
2020,10,IZALCI LUCAS,42000.0,,40256.17,104.33
2020,10,JADER BARBALHO,25000.0,PA,42227.45,59.2
2020,10,JAQUES WAGNER,31371.98,,40256.17,77.93
2020,10,JARBAS VASCONCELOS,20948.84,,40256.17,52.04
2020,10,JAYME CAMPOS,9197.279999999999,,40256.17,22.85
2020,10,JEAN PAUL PRATES,28258.13,,40256.17,70.2
2020,10,JORGINHO MELLO,22979.850000000002,,40256.17,57.08
2020,10,JOSÉ MARANHÃO,21367.03,,40256.17,53.08
2020,10,JOSÉ SERRA,19044.73,SP,37043.53,51.41
2020,10,KÁTIA ABREU,19517.93,TO,39503.61,49.41
2020,10,LASIER MARTINS,14072.13,,40256.17,34.96
2020,10,LUCAS BARRETO,29591.61,,40256.17,73.51
2020,10,LUIS CARLOS HEINZE,22965.89,,40256.17,57.05
2020,10,LUIZ CARLOS DO CARMO,20414.17,,40256.17,50.71
2020,10,MAILZA GOMES,11274.28,,40256.17,28.01
2020,10,MAJOR OLIMPIO,19171.82,,40256.17,47.62
2020,10,MARA GABRILLI,22107.989999999998,,40256.17,54.92
2020,10,MARCELO CASTRO,21215.62,,40256.17,52.7
2020,10,MARCIO BITTAR,22820.42,,40256.17,56.69
2020,10,MARCOS DO VAL,12018.47,,40256.17,29.85
2020,10,MARCOS ROGÉRIO,29946.17,,40256.17,74.39
2020,10,MARIA DO CARMO ALVES,15500.0,SE,40139.26,38.62
2020,10,MECIAS DE JESUS,73667.12,,40256.17,183.0
2020,10,NELSINHO TRAD,39309.68,,40256.17,97.65
2020,10,NEY SUASSUNA,5044.49,PB,42032.56,12.0
2020,10,OMAR AZIZ,6343.88,,40256.17,15.76
2020,10,OTTO ALENCAR,11353.17,,40256.17,28.2
2020,10,PAULO PAIM,23900.81,RS,40875.9,58.47
2020,10,PAULO ROCHA,38744.84,,40256.17,96.25
2020,10,PLÍNIO VALÉRIO,21962.18,,40256.17,54.56
2020,10,RANDOLFE RODRIGUES,44902.73,,40256.17,111.54
2020,10,RENAN CALHEIROS,16432.57,AL,40944.1,40.13
2020,10,ROBERTO ROCHA,42870.61,,40256.17,106.49
2020,10,RODRIGO CUNHA,21252.54,,40256.17,52.79
2020,10,RODRIGO PACHECO,23285.55,,40256.17,57.84
2020,10,ROGÉRIO CARVALHO,37751.16,,40256.17,93.78
2020,10,ROMÁRIO,9700.33,,40256.17,24.1
2020,10,ROSE DE FREITAS,10128.02,,40256.17,25.16
2020,10,SIMONE TEBET,15341.57,,40256.17,38.11
2020,10,SORAYA THRONICKE,18915.98,,40256.17,46.99
2020,10,STYVENSON VALENTIM,1543.2800000000002,,40256.17,3.83
2020,10,SÉRGIO PETECÃO,11785.28,,40256.17,29.28
2020,10,TASSO JEREISSATI,14200.0,CE,42451.77,33.45
2020,10,TELMÁRIO MOTA,36787.22,,40256.17,91.38
2020,10,WELLINGTON FAGUNDES,37900.24,,40256.17,94.15
2020,10,WEVERTON ROCHA,29464.07,,40256.17,73.19
2020,10,ZENAIDE MAIA,22209.35,,40256.17,55.17
2020,10,ZEQUINHA MARINHO,41053.7,,40256.17,101.98
2020,11,ACIR GURGACZ,41514.85,,40256.17,103.13
2020,11,ALESSANDRO VIEIRA,20153.45,,40256.17,50.06
2020,11,ANGELO CORONEL,48156.53,,40256.17,119.63
2020,11,ANTONIO ANASTASIA,26027.84,,40256.17,64.66
2020,11,CARLOS FÁVARO,15119.16,,40256.17,37.56
2020,11,CARLOS PORTINHO,31652.49,,40256.17,78.63
2020,11,CARLOS VIANA,28334.49,,40256.17,70.39
2020,11,CID GOMES,17102.93,,40256.17,42.49
2020,11,CIRO NOGUEIRA,70224.67,,40256.17,174.44
2020,11,CONFÚCIO MOURA,15386.46,,40256.17,38.22
2020,11,DAVI ALCOLUMBRE,43100.0,,40256.17,107.06
2020,11,DIEGO TAVARES,30221.690000000002,,40256.17,75.07
2020,11,DÁRIO BERGER,12401.54,,40256.17,30.81
2020,11,EDUARDO BRAGA,30814.95,,40256.17,76.55
2020,11,EDUARDO GOMES,21625.79,,40256.17,53.72
2020,11,ELIZIANE GAMA,48532.81,,40256.17,120.56
2020,11,ELMANO FÉRRER,15878.57,,40256.17,39.44
2020,11,ESPERIDIÃO AMIN,9257.36,SC,39877.78,23.21
2020,11,FABIANO CONTARATO,7375.88,,40256.17,18.32
2020,11,FERNANDO BEZERRA COELHO,33898.409999999996,,40256.17,84.21
2020,11,FERNANDO COLLOR,35296.85,,40256.17,87.68
2020,11,FLÁVIO ARNS,6383.9,PR,38871.86,16.42
2020,11,FLÁVIO BOLSONARO,4416.37,,40256.17,10.97
2020,11,HUMBERTO COSTA,17614.89,,40256.17,43.76
2020,11,IRAJÁ,18682.52,,40256.17,46.41
2020,11,IZALCI LUCAS,2035.74,,40256.17,5.06
2020,11,JADER BARBALHO,25000.0,PA,42227.45,59.2
2020,11,JAQUES WAGNER,30375.6,,40256.17,75.46
2020,11,JARBAS VASCONCELOS,22481.02,,40256.17,55.84
2020,11,JAYME CAMPOS,11494.65,,40256.17,28.55
2020,11,JEAN PAUL PRATES,11063.19,,40256.17,27.48
2020,11,JORGINHO MELLO,24069.2,,40256.17,59.79
2020,11,JOSÉ MARANHÃO,9145.16,,40256.17,22.72
2020,11,JOSÉ SERRA,7852.11,SP,37043.53,21.2
2020,11,KÁTIA ABREU,19952.690000000002,TO,39503.61,50.51
2020,11,LASIER MARTINS,11471.22,,40256.17,28.5
2020,11,LUCAS BARRETO,32316.94,,40256.17,80.28
2020,11,LUIS CARLOS HEINZE,23047.12,,40256.17,57.25
2020,11,LUIZ CARLOS DO CARMO,18142.9,,40256.17,45.07
2020,11,MAILZA GOMES,47981.1,,40256.17,119.19
2020,11,MAJOR OLIMPIO,18915.21,,40256.17,46.99
2020,11,MARA GABRILLI,19281.1,,40256.17,47.9
2020,11,MARCELO CASTRO,17151.53,,40256.17,42.61
2020,11,MARCIO BITTAR,80598.85,,40256.17,200.21
2020,11,MARCOS DO VAL,9556.04,,40256.17,23.74
2020,11,MARCOS ROGÉRIO,39980.36,,40256.17,99.31
2020,11,MARIA DO CARMO ALVES,18848.74,SE,40139.26,46.96
2020,11,MECIAS DE JESUS,25373.97,,40256.17,63.03
2020,11,NELSINHO TRAD,42477.61,,40256.17,105.52
2020,11,NEY SUASSUNA,14400.0,PB,42032.56,34.26
2020,11,OMAR AZIZ,8645.35,,40256.17,21.48
2020,11,OTTO ALENCAR,11907.630000000001,,40256.17,29.58
2020,11,PAULO PAIM,21796.510000000002,RS,40875.9,53.32
2020,11,PAULO ROCHA,42427.51,,40256.17,105.39
2020,11,PLÍNIO VALÉRIO,22296.57,,40256.17,55.39
2020,11,RANDOLFE RODRIGUES,30637.46,,40256.17,76.11
2020,11,RENAN CALHEIROS,20768.7,AL,40944.1,50.72
2020,11,ROBERTO ROCHA,42894.88,,40256.17,106.55
2020,11,RODRIGO CUNHA,20676.43,,40256.17,51.36
2020,11,RODRIGO PACHECO,19832.59,,40256.17,49.27
2020,11,ROGÉRIO CARVALHO,40640.93,,40256.17,100.96
2020,11,ROMÁRIO,9035.529999999999,,40256.17,22.45
2020,11,ROSE DE FREITAS,15286.76,,40256.17,37.97
2020,11,SIMONE TEBET,12484.93,,40256.17,31.01
2020,11,SORAYA THRONICKE,26180.62,,40256.17,65.04
2020,11,TASSO JEREISSATI,14200.0,CE,42451.77,33.45
2020,11,TELMÁRIO MOTA,91587.74,,40256.17,227.51
2020,11,WELLINGTON FAGUNDES,33598.99,,40256.17,83.46
2020,11,WEVERTON ROCHA,25507.83,,40256.17,63.36
2020,11,ZENAIDE MAIA,29503.53,,40256.17,73.29
2020,11,ZEQUINHA MARINHO,44071.49,,40256.17,109.48
2020,12,ACIR GURGACZ,21753.53,,40256.17,54.04
2020,12,ALESSANDRO VIEIRA,22718.92,,40256.17,56.44
2020,12,ANGELO CORONEL,59103.78,,40256.17,146.82
2020,12,ANTONIO ANASTASIA,28534.91,,40256.17,70.88
2020,12,CARLOS FÁVARO,36290.11,,40256.17,90.15
2020,12,CARLOS PORTINHO,29858.82,,40256.17,74.17
2020,12,CARLOS VIANA,35427.27,,40256.17,88.0
2020,12,CID GOMES,46433.7,,40256.17,115.35
2020,12,CIRO NOGUEIRA,96654.05,,40256.17,240.1
2020,12,CONFÚCIO MOURA,11474.59,,40256.17,28.5
2020,12,DAVI ALCOLUMBRE,43100.0,,40256.17,107.06
2020,12,DIEGO TAVARES,34557.16,,40256.17,85.84
2020,12,DÁRIO BERGER,14033.38,,40256.17,34.86
2020,12,EDUARDO BRAGA,28867.36,,40256.17,71.71
2020,12,EDUARDO GOMES,22493.93,,40256.17,55.88
2020,12,ELIZIANE GAMA,53364.83,,40256.17,132.56
2020,12,ELMANO FÉRRER,17657.44,,40256.17,43.86
2020,12,ESPERIDIÃO AMIN,10556.35,SC,39877.78,26.47
2020,12,FABIANO CONTARATO,6794.96,,40256.17,16.88
2020,12,FERNANDO BEZERRA COELHO,39557.68,,40256.17,98.26
2020,12,FERNANDO COLLOR,33465.34,,40256.17,83.13
2020,12,FLÁVIO ARNS,6808.17,PR,38871.86,17.51
2020,12,FLÁVIO BOLSONARO,7044.26,,40256.17,17.5
2020,12,HUMBERTO COSTA,21665.7,,40256.17,53.82
2020,12,IRAJÁ,87865.45,,40256.17,218.27
2020,12,IZALCI LUCAS,30000.0,,40256.17,74.52
2020,12,JADER BARBALHO,25000.0,PA,42227.45,59.2
2020,12,JAQUES WAGNER,71602.45,,40256.17,177.87
2020,12,JARBAS VASCONCELOS,20707.93,,40256.17,51.44
2020,12,JAYME CAMPOS,32226.13,,40256.17,80.05
2020,12,JEAN PAUL PRATES,148165.66,,40256.17,368.06
2020,12,JORGINHO MELLO,26603.17,,40256.17,66.08
2020,12,JOSÉ SERRA,11525.779999999999,SP,37043.53,31.11
2020,12,KÁTIA ABREU,28630.13,TO,39503.61,72.47
2020,12,LASIER MARTINS,19091.64,,40256.17,47.43
2020,12,LUCAS BARRETO,32546.04,,40256.17,80.85
2020,12,LUIS CARLOS HEINZE,29182.510000000002,,40256.17,72.49
2020,12,LUIZ CARLOS DO CARMO,19106.85,,40256.17,47.46
2020,12,MAILZA GOMES,75653.87,,40256.17,187.93
2020,12,MAJOR OLIMPIO,15525.550000000001,,40256.17,38.57
2020,12,MARA GABRILLI,17798.44,,40256.17,44.21
2020,12,MARCELO CASTRO,24302.66,,40256.17,60.37
2020,12,MARCIO BITTAR,39593.82,,40256.17,98.35
2020,12,MARCOS DO VAL,9387.96,,40256.17,23.32
2020,12,MARCOS ROGÉRIO,51066.03,,40256.17,126.85
2020,12,MARIA DO CARMO ALVES,21054.24,SE,40139.26,52.45
2020,12,MECIAS DE JESUS,76913.01000000001,,40256.17,191.06
2020,12,NELSINHO TRAD,41006.32,,40256.17,101.86
2020,12,NEY SUASSUNA,21178.09,PB,42032.56,50.38
2020,12,OMAR AZIZ,8204.08,,40256.17,20.38
2020,12,OTTO ALENCAR,11407.5,,40256.17,28.34
2020,12,PAULO PAIM,21014.24,RS,40875.9,51.41
2020,12,PAULO ROCHA,13725.259999999998,,40256.17,34.09
2020,12,PLÍNIO VALÉRIO,27766.09,,40256.17,68.97
2020,12,RANDOLFE RODRIGUES,32640.59,,40256.17,81.08
2020,12,RENAN CALHEIROS,14398.17,AL,40944.1,35.17
2020,12,ROBERTO ROCHA,40107.5,,40256.17,99.63
2020,12,RODRIGO CUNHA,28543.4,,40256.17,70.9
2020,12,RODRIGO PACHECO,21973.2,,40256.17,54.58
2020,12,ROGÉRIO CARVALHO,37236.4,,40256.17,92.5
2020,12,ROMÁRIO,18929.35,,40256.17,47.02
2020,12,ROSE DE FREITAS,15280.48,,40256.17,37.96
2020,12,SIMONE TEBET,15234.170000000002,,40256.17,37.84
2020,12,SORAYA THRONICKE,11122.44,,40256.17,27.63
2020,12,STYVENSON VALENTIM,2240.24,,40256.17,5.56
